st_name,cofid,gas-ads
linker101_C_linker1_C_dia_relaxed,Cc1cc(C)c(N)c(-c2cc(C)cc(C)c2N)c1.Cc1ccc(C)c(N)c1&&dia.cat0,3.5742417525
linker102_CH_linker31_N_qzd_relaxed,[CH]c1ccc2c(c1)C1(c3cc([CH])ccc3C2)c2cc([CH])ccc2Cc2ccc([CH])cc21.Cc1cc(N)cnc1-c1ncc(N)cc1C&&qzd.cat0,3.7296026687
linker110_C_linker23_C_sod_relaxed,CC12CC3(C)CC(C)(C1)CC(C)(C2)C3.Cc1ccc(-c2ccc(C)cc2[N+](=O)[O-])c([N+](=O)[O-])c1&&sod.cat0,3.1794385803
linker108_N_linker59_CH_gis_relaxed,Nc1cc(N)c2ccc3c(N)cc(N)c4ccc1c2c43.[CH]c1cnc([CH])c(C)n1&&gis.cat0,3.9905557298
linker102_CO_linker15_NH_uog_relaxed_interp_2,O=Cc1ccc2c(c1)C1(c3cc(C=O)ccc3C2)c2cc(C=O)ccc2Cc2ccc(C=O)cc21.[NH]c1ccc(-c2ccc([NH])cc2N)cc1&&uog.cat1,3.6943714138
linker97_C_linker26_C_qtz_relaxed_interp_2,CC1(c2c3nc(c(C4(C)C=CC(c5ccccc5)=CC4)c4ccc([nH]4)c(C4(C)C=CC(c5ccccc5)=CC4)c4nc(c(C5(C)C=CC(c6ccccc6)=CC5)c5ccc2[nH]5)C=C4)C=C3)C=CC(c2ccccc2)=CC1.Cc1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc(C)cc2[N+](=O)[O-])c([N+](=O)[O-])c1&&qtz.cat1,3.0984371248
linker103_NH_linker84_CH2_gis_relaxed_interp_2,[NH]c1ccc2c(c1)C1(c3cc([NH])ccc3-2)c2cc([NH])ccc2-c2ccc([NH])cc21.[CH2]c1cc(N)c([CH2])nn1&&gis.cat1,3.3407801776
linker101_CO_linker24_NH_sod_relaxed,Nc1c(C=O)cc(C=O)cc1-c1cc(C=O)cc(C=O)c1N.[NH]c1ccc(-c2c([N+](=O)[O-])cc([NH])cc2[N+](=O)[O-])cc1&&sod.cat0,3.9466579885
linker109_C_linker41_C_dft_relaxed_interp_2,CC(C)(C)C.Cc1ccc(C)c2ocnc12&&dft.cat1,3.7106964934
linker99_N_linker5_CH_unm_relaxed,NC1(N)C=C(c2ccccc2)CC(N)(N)C1.[CH]c1cc(C)c([CH])c(C)c1&&unm.cat0,3.8568773115
linker99_N_linker77_CH_dei-z_relaxed_interp_2,NC1(N)C=C(c2ccccc2)CC(N)(N)C1.[CH]c1ncc([CH])c(C)n1&&dei-z.cat1,3.5641372348
linker107_N_linker45_CH_gis_relaxed,Nc1cc(-c2cc(N)c(N)c(N)c2)cc(N)c1N.[CH]c1ccc([CH])c2nccnc12&&gis.cat0,3.5709944136
linker109_CO_linker79_NH_qtz_relaxed_interp_2,O=CC(C=O)(C=O)C=O.[NH]c1ncc([NH])c(C2CC2)n1&&qtz.cat1,3.7615966149
linker99_N_linker82_CH_uni_relaxed,NC1(N)C=C(c2ccccc2)CC(N)(N)C1.[CH]c1cc(C)c([CH])nn1&&uni.cat0,3.6595687696
linker103_CO_linker17_NH_npo_relaxed_interp_2,O=Cc1ccc2c(c1)C1(c3cc(C=O)ccc3-2)c2cc(C=O)ccc2-c2ccc(C=O)cc21.[NH]c1cc([N+](=O)[O-])c(-c2cc([N+](=O)[O-])c([NH])cc2N)cc1N&&npo.cat1,3.1858955241
linker92_N_linker96_CH_clh_relaxed,Nc1cc(N)cc(N)c1.[CH]c1ccc(-c2nc(-c3ccc([CH])cc3)nc(-c3ccc([CH])cc3)n2)cc1&&clh.cat0,3.6128597081
linker103_CH_linker65_N_irl_relaxed,[CH]c1ccc2c(c1)C1(c3cc([CH])ccc3-2)c2cc([CH])ccc2-c2ccc([CH])cc21.N#Cc1nc(N)c(C#N)nc1N&&irl.cat0,3.9211041683
linker108_NH_linker89_CH2_dia_relaxed_interp_2,[NH]c1cc([NH])c2ccc3c([NH])cc([NH])c4ccc1c2c43.[CH2]c1ccc2c(c1)CCc1cc([CH2])ccc1-2&&dia.cat1,3.8712350083
linker99_CH_linker8_N_gme_relaxed,[CH]C1([CH])C=C(c2ccccc2)CC([CH])([CH])C1.Nc1cc([N+](=O)[O-])c(N)cc1[N+](=O)[O-]&&gme.cat0,3.4434760161
linker109_N_linker10_CH_crb_relaxed_interp_2,NC(N)(N)N.[CH]c1ccc([CH])c([N+](=O)[O-])c1[N+](=O)[O-]&&crb.cat1,3.4405979737
linker104_CH_linker30_N_rac_relaxed_interp_2,[CH]c1cc(-c2cc([CH])c(O)c([CH])c2O)c(O)c([CH])c1O.Nc1ccc(-c2ccc(N)cn2)nc1&&rac.cat1,3.7532443927
linker92_C_linker18_C_tts-a_relaxed,Cc1cc(C)cc(C)c1.Cc1cc(N)c(-c2cc(N)c(C)c([N+](=O)[O-])c2)cc1[N+](=O)[O-]&&tts-a.cat0,3.1357139779
linker108_C_linker14_C_dmp_relaxed,Cc1cc(C)c2ccc3c(C)cc(C)c4ccc1c2c43.Cc1ccc(-c2ccc(C)cc2CO)c(CO)c1&&dmp.cat0,3.4236829993
linker100_NH_linker20_CH2_dia_relaxed_interp_2,[NH]c1cc([NH])c(O)c(-c2cc([NH])cc([NH])c2O)c1.[CH2]c1ccc(-c2ccc([CH2])cc2C)c(C)c1&&dia.cat1,3.3897217898
linker111_C_linker65_C_sod_relaxed,C[Si](C)(C)C.Cc1nc(C#N)c(C)nc1C#N&&sod.cat0,3.4728820403
linker99_N_linker64_CH_sql_relaxed,NC1(N)C=C(c2ccccc2)CC(N)(N)C1.[CH]c1cnc([CH])c(C=O)n1&&sql.cat0,3.8016395483
linker104_CH2_linker3_NH_qtz_relaxed,[CH2]c1cc(-c2cc([CH2])c(O)c([CH2])c2O)c(O)c([CH2])c1O.Cc1cc([NH])ccc1[NH]&&qtz.cat0,3.08069041
linker98_C_linker28_C_qtz_relaxed,Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4ccc(C)cc4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.Cc1ccc(-c2ccc(C)c([N+](=O)[O-])c2)cc1&&qtz.cat0,3.5253473262
linker107_C_linker25_C_kgm_relaxed,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N.Cc1ccc(-c2ccc(C)c([N+](=O)[O-])c2)c([N+](=O)[O-])c1&&kgm.cat0,3.9068319
linker109_N_linker78_CH_sod_relaxed_interp_2,NC(N)(N)N.[CH]c1ncc([CH])c(OC)n1&&sod.cat1,3.9101990584
linker103_CH_linker68_N_crb_relaxed_interp_2,[CH]c1ccc2c(c1)C1(c3cc([CH])ccc3-2)c2cc([CH])ccc2-c2ccc([CH])cc21.Nc1cnc(N)c([N+](=O)[O-])n1&&crb.cat1,3.5267220801
linker102_C_linker40_C_gis_relaxed,Cc1ccc2c(c1)C1(c3cc(C)ccc3C2)c2cc(C)ccc2Cc2ccc(C)cc21.Cc1cnc2c(c1)C(=O)C(=O)c1cc(C)cnc1-2&&gis.cat0,3.9216494155
linker100_N_linker8_CH_umc_relaxed_interp_2,Nc1cc(N)c(O)c(-c2cc(N)cc(N)c2O)c1.[CH]c1cc([N+](=O)[O-])c([CH])cc1[N+](=O)[O-]&&umc.cat1,3.2725080598
linker109_N_linker86_CH_uoo_relaxed,NC(N)(N)N.[CH]c1nnc([CH])c2sc(C(F)(F)F)nc12&&uoo.cat0,3.4756781981
linker99_CH_linker82_N_qtz_relaxed,[CH]C1([CH])C=C(c2ccccc2)CC([CH])([CH])C1.Cc1cc(N)nnc1N&&qtz.cat0,3.6862746268
linker109_N_linker61_CH_umi_relaxed_interp_2,NC(N)(N)N.[CH]c1cnc([CH])c(N)n1&&umi.cat1,3.6625641382
linker101_N_linker53_CH_umc_relaxed,Nc1cc(N)c(N)c(-c2cc(N)cc(N)c2N)c1.[CH]c1ccc([CH])c2nc(CC)c(CC)nc12&&umc.cat0,3.9439145332
linker111_CO_linker83_NH_qtz_relaxed_interp_2,O=C[Si](C=O)(C=O)C=O.[NH]c1nnc([NH])c2ccccc12&&qtz.cat1,3.7415397309
linker100_NH_linker5_CO_unc_relaxed,[NH]c1cc([NH])c(O)c(-c2cc([NH])cc([NH])c2O)c1.Cc1cc(C=O)cc(C)c1C=O&&unc.cat0,3.3177528695
linker100_CH2_linker30_NH_und_relaxed_interp_2,[CH2]c1cc([CH2])c(O)c(-c2cc([CH2])cc([CH2])c2O)c1.[NH]c1ccc(-c2ccc([NH])cn2)nc1&&und.cat1,3.6361574831
linker101_CH_linker42_N_unj_relaxed,[CH]c1cc([CH])c(N)c(-c2cc([CH])cc([CH])c2N)c1.Nc1c2ncoc2c(N)c2ncoc12&&unj.cat0,3.5124710816
linker103_N_linker71_CH_cds_relaxed,Nc1ccc2c(c1)C1(c3cc(N)ccc3-2)c2cc(N)ccc2-c2ccc(N)cc21.[CH]c1cnc([CH])c(C(N)=O)n1&&cds.cat0,3.3556913796
linker109_CH_linker88_N_dft_relaxed_interp_2,[CH]C([CH])([CH])[CH].Nc1cc(O)c(N)cc1O&&dft.cat1,3.5706290928
linker99_CH_linker72_N_rho_relaxed,[CH]C1([CH])C=C(c2ccccc2)CC([CH])([CH])C1.CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1&&rho.cat0,3.5545618061
linker99_N_linker64_CH_rho_relaxed,NC1(N)C=C(c2ccccc2)CC(N)(N)C1.[CH]c1cnc([CH])c(C=O)n1&&rho.cat0,3.8168645998
linker91_NH_linker12_CH2_car_relaxed,[NH]c1nc([NH])nc([NH])n1.[CH2]c1c(O)c(O)c([CH2])c(O)c1O&&car.cat0,3.0470159413
linker99_N_linker1_CH_lvt_relaxed_interp_2,NC1(N)C=C(c2ccccc2)CC(N)(N)C1.[CH]c1ccc([CH])c(N)c1&&lvt.cat1,3.6644838372
linker103_CH2_linker71_NH_qtz_relaxed_interp_2,[CH2]c1ccc2c(c1)C1(c3cc([CH2])ccc3-2)c2cc([CH2])ccc2-c2ccc([CH2])cc21.[NH]c1cnc([NH])c(C(N)=O)n1&&qtz.cat1,3.8515127918
linker109_N_linker12_CH_uni_relaxed,NC(N)(N)N.[CH]c1c(O)c(O)c([CH])c(O)c1O&&uni.cat0,3.9075252114
linker100_C_linker21_C_nfc_relaxed,Cc1cc(C)c(O)c(-c2cc(C)cc(C)c2O)c1.Cc1cc(C)c(-c2c(C)cc(C)cc2C)c(C)c1&&nfc.cat0,3.0458623169
linker96_C_linker27_C_hcb_relaxed,Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(C)cc3)n2)cc1.Cc1ccc2c(c1)CCc1cc(C)cc([N+](=O)[O-])c1-2&&hcb.cat0,3.9713743301
linker111_C_linker77_C_sra_relaxed,C[Si](C)(C)C.Cc1ncc(C)c(C)n1&&sra.cat0,3.5000323032
linker106_C_linker37_C_mer_relaxed,Cc1cc(-c2cc(C)c(N)c(C)c2N)c(N)c(C)c1N.Cc1cnc(-c2ncc(C)cc2[N+](=O)[O-])c([N+](=O)[O-])c1&&mer.cat0,3.1506826205
linker109_N_linker48_CH_qzd_relaxed,NC(N)(N)N.[CH]c1ccc([CH])c2nc(C)c(C)nc12&&qzd.cat0,3.3038672795
linker108_N_linker17_CH_dmp_relaxed,Nc1cc(N)c2ccc3c(N)cc(N)c4ccc1c2c43.[CH]c1cc([N+](=O)[O-])c(-c2cc([N+](=O)[O-])c([CH])cc2N)cc1N&&dmp.cat0,3.1374123888
linker109_CH_linker59_N_umi_relaxed_interp_2,[CH]C([CH])([CH])[CH].Cc1nc(N)cnc1N&&umi.cat1,3.914985286
linker91_C_linker33_C_hne_relaxed,Cc1nc(C)nc(C)n1.Cc1cc2ccc3cc(C)c(C)nc3c2nc1C&&hne.cat0,3.5192565995
linker106_N_linker89_CH_unj_relaxed,Nc1cc(-c2cc(N)c(N)c(N)c2N)c(N)c(N)c1N.[CH]c1ccc2c(c1)CCc1cc([CH])ccc1-2&&unj.cat0,3.7952796958
linker109_CH_linker24_N_qzd_relaxed,[CH]C([CH])([CH])[CH].Nc1ccc(-c2c([N+](=O)[O-])cc(N)cc2[N+](=O)[O-])cc1&&qzd.cat0,3.1179927408
linker103_CH_linker8_N_unh_relaxed_interp_2,[CH]c1ccc2c(c1)C1(c3cc([CH])ccc3-2)c2cc([CH])ccc2-c2ccc([CH])cc21.Nc1cc([N+](=O)[O-])c(N)cc1[N+](=O)[O-]&&unh.cat1,3.7729431031
linker96_C_linker92_C_clh_relaxed,Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(C)cc3)n2)cc1.Cc1cc(C)cc(C)c1&&clh.cat0,3.6533097588
linker102_C_linker49_C_cds_relaxed,Cc1ccc2c(c1)C1(c3cc(C)ccc3C2)c2cc(C)ccc2Cc2ccc(C)cc21.Cc1ccc(C)c2[nH]c(=O)cnc12&&cds.cat0,3.9436831924
linker101_C_linker48_C_mer_relaxed,Cc1cc(C)c(N)c(-c2cc(C)cc(C)c2N)c1.Cc1nc2c(C)ccc(C)c2nc1C&&mer.cat0,3.8258403077
linker92_NH_linker41_CH2_hcb_relaxed,[NH]c1cc([NH])cc([NH])c1.[CH2]c1ccc([CH2])c2ocnc12&&hcb.cat0,3.5541891084
linker111_CO_linker93_NH_xux_relaxed_interp_3,O=C[Si](C=O)(C=O)C=O.[NH]c1ccc(N(c2ccc([NH])cc2)c2ccc([NH])cc2)cc1&&xux.cat2,3.5937200002
linker102_CH2_linker75_NH_sra_relaxed,[CH2]c1ccc2c(c1)C1(c3cc([CH2])ccc3C2)c2cc([CH2])ccc2Cc2ccc([CH2])cc21.[NH]c1cnc([NH])c(C(=O)[O-])n1&&sra.cat0,3.0305200381
linker103_CH2_linker76_NH_dia_relaxed_interp_2,[CH2]c1ccc2c(c1)C1(c3cc([CH2])ccc3-2)c2cc([CH2])ccc2-c2ccc([CH2])cc21.[NH]c1cnc([NH])nc1&&dia.cat1,3.9138836895
linker99_N_linker87_CH_qtz_relaxed_interp_2,NC1(N)C=C(c2ccccc2)CC(N)(N)C1.[CH]c1ccc([CH])cc1&&qtz.cat1,3.6945716999
linker100_NH_linker36_CH2_qtz_relaxed_interp_2,[NH]c1cc([NH])c(O)c(-c2cc([NH])cc([NH])c2O)c1.[CH2]c1cnc2c(ccc3cc([CH2])c(C)nc32)c1&&qtz.cat1,3.9118001405
linker101_NH_linker57_CO_und_relaxed_interp_2,[NH]c1cc([NH])c(N)c(-c2cc([NH])cc([NH])c2N)c1.O=Cc1ccc(C=O)c2c(=O)nc[nH]c12&&und.cat1,3.855104934
linker104_CH_linker74_N_rhr_relaxed,[CH]c1cc(-c2cc([CH])c(O)c([CH])c2O)c(O)c([CH])c1O.Nc1cnc(N)c(C(=O)[O-])n1&&rhr.cat0,3.3879805007
linker103_N_linker84_CH_crb_relaxed_interp_2,Nc1ccc2c(c1)C1(c3cc(N)ccc3-2)c2cc(N)ccc2-c2ccc(N)cc21.[CH]c1cc(N)c([CH])nn1&&crb.cat1,3.775132922
linker99_CO_linker88_NH_rhr_relaxed,O=CC1(C=O)C=C(c2ccccc2)CC(C=O)(C=O)C1.[NH]c1cc(O)c([NH])cc1O&&rhr.cat0,3.4998127639
linker101_CH2_linker45_NH_qtz_relaxed,[CH2]c1cc([CH2])c(N)c(-c2cc([CH2])cc([CH2])c2N)c1.[NH]c1ccc([NH])c2nccnc12&&qtz.cat0,3.173451571
linker91_N_linker92_CH_ana-f_relaxed,Nc1nc(N)nc(N)n1.[CH]c1cc([CH])cc([CH])c1&&ana-f.cat0,3.8304969089
linker102_CH2_linker89_NH_dia_relaxed_interp_2,[CH2]c1ccc2c(c1)C1(c3cc([CH2])ccc3C2)c2cc([CH2])ccc2Cc2ccc([CH2])cc21.[NH]c1ccc2c(c1)CCc1cc([NH])ccc1-2&&dia.cat1,3.6033317064
linker109_N_linker87_CH_unj_relaxed_interp_2,NC(N)(N)N.[CH]c1ccc([CH])cc1&&unj.cat1,3.8485004475
linker110_C_linker30_C_umh_relaxed,CC12CC3(C)CC(C)(C1)CC(C)(C2)C3.Cc1ccc(-c2ccc(C)cn2)nc1&&umh.cat0,3.6284865182
linker100_N_linker17_CH_qtz_relaxed_interp_2,Nc1cc(N)c(O)c(-c2cc(N)cc(N)c2O)c1.[CH]c1cc([N+](=O)[O-])c(-c2cc([N+](=O)[O-])c([CH])cc2N)cc1N&&qtz.cat1,3.283380426
linker103_N_linker81_CH_qtz_relaxed,Nc1ccc2c(c1)C1(c3cc(N)ccc3-2)c2cc(N)ccc2-c2ccc(N)cc21.[CH]c1ccc([CH])nn1&&qtz.cat0,3.6933217923
linker107_CH_linker21_N_uni_relaxed,[CH]c1cc(-c2cc([CH])c(N)c([CH])c2)cc([CH])c1N.Cc1cc(N)cc(C)c1-c1c(C)cc(N)cc1C&&uni.cat0,3.8199100521
linker102_N_linker6_CH_atn_relaxed,Nc1ccc2c(c1)C1(c3cc(N)ccc3C2)c2cc(N)ccc2Cc2ccc(N)cc21.[CH]c1cc([N+](=O)[O-])c([CH])c([N+](=O)[O-])c1&&atn.cat0,3.7679992759
linker109_N_linker82_CH_sod_relaxed_interp_2,NC(N)(N)N.[CH]c1cc(C)c([CH])nn1&&sod.cat1,3.8010937595
linker100_CH_linker40_N_unc_relaxed,[CH]c1cc([CH])c(O)c(-c2cc([CH])cc([CH])c2O)c1.Nc1cnc2c(c1)C(=O)C(=O)c1cc(N)cnc1-2&&unc.cat0,3.5700188441
linker110_C_linker67_C_sod_relaxed,CC12CC3(C)CC(C)(C1)CC(C)(C2)C3.CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1&&sod.cat0,3.1390147477
linker102_CH2_linker70_NH_sra_relaxed_interp_2,[CH2]c1ccc2c(c1)C1(c3cc([CH2])ccc3C2)c2cc([CH2])ccc2Cc2ccc([CH2])cc21.COc1nc([NH])c(OC)nc1[NH]&&sra.cat1,3.1297721747
linker103_N_linker53_CH_cds_relaxed,Nc1ccc2c(c1)C1(c3cc(N)ccc3-2)c2cc(N)ccc2-c2ccc(N)cc21.[CH]c1ccc([CH])c2nc(CC)c(CC)nc12&&cds.cat0,3.6215126075
linker109_N_linker86_CH_unc_relaxed_interp_2,NC(N)(N)N.[CH]c1nnc([CH])c2sc(C(F)(F)F)nc12&&unc.cat1,3.8767108957
linker110_C_linker50_C_sod_relaxed,CC12CC3(C)CC(C)(C1)CC(C)(C2)C3.CNc1cnc2c(C)ccc(C)c2n1&&sod.cat0,3.1945040003
linker98_C_linker96_C_xux_relaxed,Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4ccc(C)cc4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(C)cc3)n2)cc1&&xux.cat0,3.8543038873
linker111_CH2_linker82_NH_qdl_relaxed,[CH2][Si]([CH2])([CH2])[CH2].Cc1cc([NH])nnc1[NH]&&qdl.cat0,3.2680893244
linker104_N_linker39_CH_umc_relaxed_interp_4,Nc1cc(-c2cc(N)c(O)c(N)c2O)c(O)c(N)c1O.[CH]c1cnc2c(c1)nnc1cc([CH])cnc12&&umc.cat3,3.8066150799
linker92_C_linker39_C_hcb_relaxed,Cc1cc(C)cc(C)c1.Cc1cnc2c(c1)nnc1cc(C)cnc12&&hcb.cat0,3.4268280737
linker104_C_linker71_C_mer_relaxed,Cc1cc(-c2cc(C)c(O)c(C)c2O)c(O)c(C)c1O.Cc1cnc(C)c(C(N)=O)n1&&mer.cat0,3.1242653943
linker105_CH_linker96_N_phx_relaxed,[CH]c1cc(-c2cc([CH])c(O)c([CH])c2)cc([CH])c1O.Nc1ccc(-c2nc(-c3ccc(N)cc3)nc(-c3ccc(N)cc3)n2)cc1&&phx.cat0,3.6213850813
linker103_N_linker84_CH_atn_relaxed_interp_2,Nc1ccc2c(c1)C1(c3cc(N)ccc3-2)c2cc(N)ccc2-c2ccc(N)cc21.[CH]c1cc(N)c([CH])nn1&&atn.cat1,3.5536662598
linker109_N_linker79_CH_crb_relaxed_interp_2,NC(N)(N)N.[CH]c1ncc([CH])c(C2CC2)n1&&crb.cat1,3.7016030049
linker102_CH_linker34_N_cdl_relaxed,[CH]c1ccc2c(c1)C1(c3cc([CH])ccc3C2)c2cc([CH])ccc2Cc2ccc([CH])cc21.CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1&&cdl.cat0,3.5516728646
linker99_CH2_linker83_NH_qtz_relaxed,[CH2]C1([CH2])C=C(c2ccccc2)CC([CH2])([CH2])C1.[NH]c1nnc([NH])c2ccccc12&&qtz.cat0,3.5873349539
linker93_C_linker67_C_hnb_relaxed,Cc1ccc(N(c2ccc(C)cc2)c2ccc(C)cc2)cc1.CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1&&hnb.cat0,3.8823480509
linker102_C_linker27_C_qzd_relaxed,Cc1ccc2c(c1)C1(c3cc(C)ccc3C2)c2cc(C)ccc2Cc2ccc(C)cc21.Cc1ccc2c(c1)CCc1cc(C)cc([N+](=O)[O-])c1-2&&qzd.cat0,3.3855043758
linker91_C_linker67_C_hnd_relaxed,Cc1nc(C)nc(C)n1.CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1&&hnd.cat0,3.9753423671
linker101_N_linker81_CH_uni_relaxed_interp_3,Nc1cc(N)c(N)c(-c2cc(N)cc(N)c2N)c1.[CH]c1ccc([CH])nn1&&uni.cat2,3.579710988
linker98_C_linker7_C_cds_relaxed,Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4ccc(C)cc4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.Cc1cc(C)c(C)cc1C&&cds.cat0,3.8488598591
linker102_CH_linker78_N_sra_relaxed,[CH]c1ccc2c(c1)C1(c3cc([CH])ccc3C2)c2cc([CH])ccc2Cc2ccc([CH])cc21.COc1nc(N)ncc1N&&sra.cat0,3.8311999177
linker110_C_linker21_C_mer_relaxed,CC12CC3(C)CC(C)(C1)CC(C)(C2)C3.Cc1cc(C)c(-c2c(C)cc(C)cc2C)c(C)c1&&mer.cat0,3.382990971
linker104_NH_linker33_CO_und_relaxed_interp_2,[NH]c1cc(-c2cc([NH])c(O)c([NH])c2O)c(O)c([NH])c1O.Cc1nc2c(ccc3cc(C=O)c(C)nc32)cc1C=O&&und.cat1,3.4111403983
linker107_CH2_linker34_NH_qtz_relaxed_interp_2,[CH2]c1cc(-c2cc([CH2])c(N)c([CH2])c2)cc([CH2])c1N.CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1&&qtz.cat1,3.4842821177
linker102_NH_linker57_CO_lvt_relaxed_interp_2,[NH]c1ccc2c(c1)C1(c3cc([NH])ccc3C2)c2cc([NH])ccc2Cc2ccc([NH])cc21.O=Cc1ccc(C=O)c2c(=O)nc[nH]c12&&lvt.cat1,3.4643148673
linker105_C_linker75_C_rho_relaxed,Cc1cc(-c2cc(C)c(O)c(C)c2)cc(C)c1O.Cc1cnc(C)c(C(=O)[O-])n1&&rho.cat0,3.0825318868
linker104_N_linker82_CH_gme_relaxed,Nc1cc(-c2cc(N)c(O)c(N)c2O)c(O)c(N)c1O.[CH]c1cc(C)c([CH])nn1&&gme.cat0,3.9307511745
linker103_NH_linker37_CH2_crb_relaxed,[NH]c1ccc2c(c1)C1(c3cc([NH])ccc3-2)c2cc([NH])ccc2-c2ccc([NH])cc21.[CH2]c1cnc(-c2ncc([CH2])cc2[N+](=O)[O-])c([N+](=O)[O-])c1&&crb.cat0,3.7446257255
linker92_C_linker30_C_tts-a_relaxed,Cc1cc(C)cc(C)c1.Cc1ccc(-c2ccc(C)cn2)nc1&&tts-a.cat0,3.6188974467
linker107_N_linker85_CH_rho_relaxed,Nc1cc(-c2cc(N)c(N)c(N)c2)cc(N)c1N.[CH]c1cc(C(C)=O)c([CH])nn1&&rho.cat0,3.5443977778
linker103_N_linker71_CH_umg_relaxed,Nc1ccc2c(c1)C1(c3cc(N)ccc3-2)c2cc(N)ccc2-c2ccc(N)cc21.[CH]c1cnc([CH])c(C(N)=O)n1&&umg.cat0,3.9331261857
linker103_NH_linker79_CO_sod_relaxed,[NH]c1ccc2c(c1)C1(c3cc([NH])ccc3-2)c2cc([NH])ccc2-c2ccc([NH])cc21.O=Cc1ncc(C=O)c(C2CC2)n1&&sod.cat0,3.5718004478
linker110_CO_linker38_NH_unf_relaxed,O=CC12CC3(C=O)CC(C=O)(C1)CC(C=O)(C2)C3.[NH]c1cnc2c(c1)c(O)c(O)c1cc([NH])cnc12&&unf.cat0,3.2026190438
linker107_N_linker67_CH_qdl_relaxed,Nc1cc(-c2cc(N)c(N)c(N)c2)cc(N)c1N.CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1&&qdl.cat0,3.0617383575
linker100_CH2_linker28_NH_qtz_relaxed_interp_2,[CH2]c1cc([CH2])c(O)c(-c2cc([CH2])cc([CH2])c2O)c1.[NH]c1ccc(-c2ccc([NH])c([N+](=O)[O-])c2)cc1&&qtz.cat1,3.4898245658
linker104_CO_linker58_NH_dia_relaxed_interp_2,O=Cc1cc(-c2cc(C=O)c(O)c(C=O)c2O)c(O)c(C=O)c1O.[NH]c1cnc([NH])cn1&&dia.cat1,3.4402283219
linker109_NH_linker49_CO_qtz_relaxed_interp_2,[NH]C([NH])([NH])[NH].O=Cc1ccc(C=O)c2[nH]c(=O)cnc12&&qtz.cat1,3.8752732923
linker93_CH_linker26_N_hnb_relaxed,[CH]c1ccc(N(c2ccc([CH])cc2)c2ccc([CH])cc2)cc1.Nc1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc(N)cc2[N+](=O)[O-])c([N+](=O)[O-])c1&&hnb.cat0,3.5577864654
linker105_N_linker60_CH_uoj_relaxed_interp_2,Nc1cc(-c2cc(N)c(O)c(N)c2)cc(N)c1O.[CH]c1nc(C)c([CH])nc1C&&uoj.cat1,3.3543492656
linker101_NH_linker61_CH2_kgm_relaxed,[NH]c1cc([NH])c(N)c(-c2cc([NH])cc([NH])c2N)c1.[CH2]c1cnc([CH2])c(N)n1&&kgm.cat0,3.9223625683
linker110_C_linker59_C_atn_relaxed,CC12CC3(C)CC(C)(C1)CC(C)(C2)C3.Cc1cnc(C)c(C)n1&&atn.cat0,3.6457852665
linker110_CO_linker15_NH_dia_relaxed,O=CC12CC3(C=O)CC(C=O)(C1)CC(C=O)(C2)C3.[NH]c1ccc(-c2ccc([NH])cc2N)cc1&&dia.cat0,3.4647725785
linker106_C_linker59_C_dei-z_relaxed,Cc1cc(-c2cc(C)c(N)c(C)c2N)c(N)c(C)c1N.Cc1cnc(C)c(C)n1&&dei-z.cat0,3.270874984
linker107_N_linker32_CH_umm_relaxed_interp_2,Nc1cc(-c2cc(N)c(N)c(N)c2)cc(N)c1N.[CH]c1cnc(-c2ncc([CH])cc2N)c(N)c1&&umm.cat1,3.8883861743
linker99_CH_linker77_N_uni_relaxed,[CH]C1([CH])C=C(c2ccccc2)CC([CH])([CH])C1.Cc1nc(N)ncc1N&&uni.cat0,3.7926837191
